image_loc,smooth-or-featured_smooth_pred,smooth-or-featured_featured-or-disk_pred,smooth-or-featured_artifact_pred,disk-edge-on_yes_pred,disk-edge-on_no_pred,has-spiral-arms_yes_pred,has-spiral-arms_no_pred,bar_strong_pred,bar_weak_pred,bar_no_pred,bulge-size_dominant_pred,bulge-size_large_pred,bulge-size_moderate_pred,bulge-size_small_pred,bulge-size_none_pred,how-rounded_round_pred,how-rounded_in-between_pred,how-rounded_cigar-shaped_pred,edge-on-bulge_boxy_pred,edge-on-bulge_none_pred,edge-on-bulge_rounded_pred,spiral-winding_tight_pred,spiral-winding_medium_pred,spiral-winding_loose_pred,spiral-arm-count_1_pred,spiral-arm-count_2_pred,spiral-arm-count_3_pred,spiral-arm-count_4_pred,spiral-arm-count_more-than-4_pred,spiral-arm-count_cant-tell_pred,merging_none_pred,merging_minor-disturbance_pred,merging_major-disturbance_pred,merging_merger_pred
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000319.30+021157.9.png,38.44311523,20.06426048,5.110355377,8.581361771,17.29653358,2.858426809,9.273956299,1.113746285,4.104393005,46.13913345,1.027185082,2.752532959,37.5729599,25.14146423,2.282295704,1.110176325,33.11317444,13.33185005,1.587556005,7.626826286,42.38129425,15.49956608,5.228056431,2.369898319,2.51612711,22.9254055,1.932875872,1.455444217,1.044236898,31.19062233,69.18653107,9.124293327,1.26797533,1.080332279
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000319.45-044033.9.png,44.51984406,14.56775284,3.180609703,17.1907177,5.582862377,4.07008934,4.731908798,1.290224433,5.067189693,22.35726166,1.142673254,2.095904827,10.36415768,26.67483139,12.82219791,1.008176565,14.34651852,74.77103424,1.541751862,11.22919464,6.539377213,11.78880215,4.927083969,2.137618542,1.777972341,22.56448746,2.106102943,1.942635894,1.134322762,39.03080368,80.75197601,7.239947319,1.096364379,1.064054489
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000319.86+002453.8.png,45.26711655,11.70336819,5.599705219,8.914251328,6.628347397,1.790806532,8.619357109,1.179194808,3.819822073,33.91117859,1.585710883,13.719491,21.06486511,7.73423624,1.642526388,1.021636367,41.31520081,15.87073135,1.42840147,3.652108669,44.64822006,6.352535725,3.563809633,2.117794991,1.585342646,31.52439308,2.301400185,1.375849009,1.11945188,26.72119522,88.31669617,5.980679035,1.08238709,1.044926047
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000320.52-042025.0.png,24.59459305,3.453615665,22.84581184,2.730716705,18.08010483,1.320268273,8.220541,1.286983252,2.210144043,15.81805706,5.753824711,15.26079464,16.4508934,3.575076103,2.07833004,67.34115601,5.459341049,1.007149339,2.589797497,2.816257477,18.65683174,8.36288929,6.706859112,2.443218231,1.633883476,9.039132118,1.998913288,1.34295702,1.844512701,15.02122688,67.20773315,4.03678751,1.218188047,1.177438498
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000320.58-003136.1.png,9.650956154,40.20663452,3.149704456,26.95520973,1.374412775,2.74147296,4.897782803,1.864690781,4.266405106,11.77204895,1.534575224,3.852608919,11.50270081,15.83568573,8.114891052,1.200003862,7.399504185,34.99572372,4.031242371,1.478517175,7.183746815,7.091051579,3.840625525,2.905623436,1.78149569,18.80787277,2.636139393,2.647406101,1.692163944,23.7719326,54.41657257,8.017518997,1.351267457,1.192272544
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000321.15+010033.9.png,5.121552467,37.71534729,4.572713852,1.594455361,24.31349945,3.826715469,1.990515232,1.872368813,4.58958149,12.11991787,1.022065163,2.227472067,12.91679859,24.91261864,10.54031086,1.514787555,11.54266548,2.48131752,2.81341362,3.169083595,8.977765083,2.137122631,4.922373772,10.56890297,15.99873734,32.91953659,1.729909778,1.008102298,1.0001477,12.5624609,1.63570714,1.253312945,2.441445827,15.70527363
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000321.22+132122.0.png,9.078019142,44.56761932,2.367324829,4.781933308,4.342173576,18.49698639,1.731741428,2.414030552,4.50769043,12.96266174,1.016866922,1.588210583,32.44415665,67.29971313,2.697464466,1.097609997,5.7172966,41.97225571,1.855962992,9.057916641,27.64809227,1.529817104,2.507453442,9.164019585,3.21000886,85.80326843,1.14751792,1.019271851,1.000673413,5.997376919,31.17137909,11.205163,3.180047274,1.080982566
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000321.35-050858.9.png,36.51968765,5.363106728,26.20721054,3.595146894,27.87189484,1.238495231,13.12041378,1.217971563,2.435116768,22.06679153,2.570415974,10.087883,24.79862213,5.792692661,1.614585161,58.84497833,10.38174248,1.005770683,2.41219902,4.135706902,23.52243996,10.34462452,6.983883381,2.60357213,1.75301528,10.46883011,2.067874908,1.597995877,1.865786433,14.43761063,75.49697113,4.494919777,1.124473453,1.138044238
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000321.63+010334.2.png,67.44506073,13.92834854,22.4245472,6.437744617,16.88796997,1.18551755,36.62432098,1.505221128,3.227262497,30.32312393,2.953044415,12.04088688,28.2241745,6.891128063,1.861771822,3.984580517,31.99738884,1.308834672,2.315446377,5.485407352,27.79192734,8.205489159,5.115351677,3.662420511,2.116457939,16.97143173,3.636222839,2.888259411,3.523936987,12.49978352,45.78614044,3.912647247,1.044649839,1.899003267
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000321.94+005822.0.png,12.26028633,32.469841,3.295883656,13.84957123,1.883848667,4.34332943,3.917956829,1.581809282,4.45922327,15.65547562,1.109830022,2.432194471,14.80579662,27.57082367,11.17171669,1.261757851,8.440933228,37.57596588,2.695492268,2.641195774,7.662730217,5.00334692,3.648004055,3.337910414,2.207109928,42.3482933,1.795562863,1.928809166,1.16318202,23.08319473,60.43120193,10.08162308,1.391611934,1.136397243
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000322.00+140854.4.png,30.05606651,15.15762329,4.419382095,3.721195936,15.40126705,3.244472504,7.392137051,1.236614108,5.716625214,44.20662689,1.129245162,6.099561214,48.07249069,23.79312515,3.068680048,1.596949816,44.795578,7.779131413,3.040726423,6.596034527,32.90755844,10.54455471,6.316602707,4.905795574,6.2079072,16.49303818,2.053179264,1.205507636,1.021025181,28.46056557,29.9994297,16.6518364,4.964799881,1.133821011
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000322.52+043645.8.png,93.91587067,11.17699528,23.10378265,6.301869869,76.77726746,1.306274176,50.43557358,1.398236632,2.395005703,48.67301178,5.496440887,23.15902138,46.63964081,6.592781544,1.381733656,89.3055954,17.68598366,1.001211047,7.842765808,5.71607542,47.49731064,13.35975933,9.332622528,4.142268181,1.779493213,12.83647728,3.451753139,2.949826717,4.559116364,11.92998314,73.65862274,3.672487974,1.1001091,1.253052115
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000322.60-051130.9.png,88.947052,11.67868423,16.37746429,6.732546806,24.63475037,1.338742018,42.86212158,1.547883034,2.943499088,40.9308548,5.927254677,27.78857422,24.28726006,4.511332035,1.937914729,3.535704374,37.86676025,1.345399141,3.600290298,4.462774277,47.17153931,9.427451134,6.223590851,3.586927414,1.802914619,15.99476242,5.029196262,3.262495518,4.483990669,18.58258438,68.44052887,5.08030653,1.131876349,1.321253896
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000322.75-005015.2.png,24.12205124,7.945694447,4.5975914,4.30507803,2.721232414,2.251960754,3.968777657,1.382175207,3.989991426,22.06447792,1.286015272,5.74077177,14.16921425,12.86233139,16.38625526,1.05349493,21.67673874,26.71962738,2.449280262,2.573055983,6.586311817,4.096446991,3.133392811,3.434738398,1.66233778,23.16430092,1.990574837,1.398784757,1.105466008,19.52681732,33.87481308,6.509748936,1.461860776,1.18458128
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000323.24-011416.9.png,90.10692596,12.69965935,20.30754471,7.110830784,27.20843887,1.222801685,46.0270195,1.521797419,2.641372919,41.45570374,7.000938892,33.7742424,24.56327248,3.435272694,1.544292927,5.055483818,41.47198105,1.105294585,3.74866581,3.723653316,54.59317017,8.828407288,5.718268871,3.434887409,1.557869792,17.4515152,5.080424309,3.053841114,4.458053589,17.20095444,73.33972168,4.933462143,1.104718208,1.262165427
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000323.73+010559.6.png,1.602031946,36.79623032,2.06694746,1.278922796,47.87198639,47.40774536,1.080141187,1.760472775,5.088216305,10.24936008,1.382075787,11.95963097,32.7843132,12.28467369,1.650936842,2.767008543,8.321369171,1.251194835,3.608837843,2.043535709,38.489151,1.430378199,4.396481991,6.264969349,1.119608402,99.56274414,1.031069398,1.00013721,1.000003457,1.369406223,44.53905869,6.39794445,1.981664181,1.12477982
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000323.89+005410.8.png,35.00566864,5.925354004,9.078531265,2.991161108,28.08415413,1.595913887,6.402579308,1.355487466,4.020642281,20.52928352,1.604102612,4.852947712,15.55721664,11.50376701,5.996112347,14.5957613,45.66101074,1.049241781,2.210024834,5.119958401,10.97417545,11.07001972,6.220813274,3.458905697,2.106412411,21.77596092,1.714509249,1.148374557,1.093364239,26.20356178,25.98786545,4.334183693,1.077789545,1.812225699
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000324.17+015636.4.png,66.54483795,29.74104691,7.202345848,4.338583946,15.96806335,1.662186861,30.6190834,1.288537145,4.319330215,58.91661072,1.370755196,8.2831707,49.23831177,14.60862732,1.673654795,1.215972304,29.15927505,6.032130718,3.243151426,3.817271233,51.63299561,3.823717833,3.334289312,9.361942291,15.81809616,10.11306095,1.594643831,1.123003721,1.124519229,19.49973488,2.336654186,2.427943707,3.857127666,2.487437248
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000325.63+142837.7.png,1.292039633,82.32660675,2.823284626,1.324994445,91.57095337,95.73390198,1.041203141,2.07983613,5.694292545,5.870238304,1.001915097,1.69481039,27.21216202,75.90061951,2.922048092,2.515111923,4.083848476,1.230108738,3.922695637,8.103355408,32.11170197,10.4160862,11.02181911,1.788965225,1.011246204,92.22959137,1.461848736,1.002649784,1.000000477,1.156466007,45.81723404,7.980217457,3.238381147,1.078623414
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000325.70+004311.9.png,46.68775177,13.14741802,3.166845083,39.05241394,3.074189901,1.820876956,4.638829231,1.402722597,3.438335896,19.76537514,1.15504241,1.119520903,2.146906614,6.006056786,43.81037903,1.003239155,2.712679863,92.81808472,1.08135736,30.17117691,1.787938595,8.403047562,4.102796555,2.093132973,1.643670559,21.11367989,2.366574049,3.042629242,1.169674873,19.36776924,79.68857574,5.209423542,1.029264331,1.087333679
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000325.90+005259.4.png,39.83491898,8.287967682,5.702834606,3.955799341,15.87350464,2.523666859,10.43259811,1.917690277,3.814134359,39.08677673,1.320665836,1.47979033,2.814240456,10.69772053,74.99316406,1.066133618,46.60689545,24.66014862,2.381960869,11.18613338,4.404990673,3.018903494,3.834324837,15.38780308,8.896751404,42.80825043,1.531706572,1.134161234,1.035325885,15.05764103,29.01559639,12.77158451,4.117599487,1.24643755
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000326.02+142717.1.png,7.437869549,26.61150169,2.843172312,4.187517166,27.57569122,12.37253761,1.64787972,1.635303259,7.356693268,9.66480732,1.003343105,1.199044585,21.9007206,74.3680954,8.511167526,1.244098544,21.13299561,14.85851765,2.000611782,13.41613007,19.10216904,9.163117409,8.200618744,3.440455437,1.453682899,34.48822784,2.552850723,1.109240413,1.000246048,13.50998211,35.67089844,10.74378014,1.790652752,1.291756272
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000326.66+005553.6.png,26.9017086,39.98576736,4.254230976,21.4493866,2.033440351,2.762605667,14.41297054,2.050180435,5.618631363,26.31988335,1.905210257,6.640841484,20.18464088,20.87522888,4.584307671,1.114071131,10.93386841,34.98205185,3.02619648,2.26860857,27.99906158,5.265520096,4.393310547,4.629854202,2.360795021,18.0063343,3.421087027,4.282344818,1.883546591,17.37515259,49.74163055,7.278888226,2.049856901,1.291139126
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000326.85+010450.5.png,43.06427765,18.80807304,6.8385396,6.607163906,47.42232132,3.746011496,10.36507988,1.576264739,7.11848402,18.20081139,1.145351529,5.60629034,49.51416779,22.38712502,2.909469128,2.641672611,64.7258606,2.868253946,2.869488001,10.2531023,41.58793259,10.29974747,6.457054615,4.035340786,2.789430141,62.43623734,1.592478991,1.321721196,1.071505547,23.6645565,69.96437073,8.34354496,1.236393332,1.299633026
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000327.49+010551.8.png,69.13196564,5.543818951,19.85600281,3.625077724,63.16579056,1.335626602,15.26181602,1.344110847,2.268168449,28.87985229,9.050694466,17.91182327,16.38215637,4.76642561,1.587897301,97.73194885,3.587976933,1.000510573,4.484144688,4.420105457,28.1584034,9.041996002,7.889287949,3.536615372,1.462908268,9.542127609,1.948527813,1.244406462,1.980559349,13.52457333,78.16054535,3.658776999,1.096192122,1.08322978
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000327.69+020700.0.png,7.161206722,35.76125336,3.400068045,2.255158901,65.6470871,2.442228317,2.572628498,5.286231041,3.454692602,3.33285141,1.401694417,5.647712708,58.12998962,24.84638023,1.213991642,31.43425751,11.69512177,1.030521035,6.310505867,3.565186977,41.68357849,9.942150116,11.97915268,5.839052677,1.638628483,29.25771904,1.32516408,1.028846145,1.001155734,8.184576035,35.75778961,7.286520004,4.510015488,1.134773016
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000327.72+020348.1.png,67.21149445,7.092107773,18.07019043,4.488975525,46.20430756,1.381407261,18.39232445,1.42749095,2.665768147,34.93200684,4.674675941,7.684134007,18.11547089,9.976151466,2.639431953,97.87065125,4.366564751,1.001650929,3.934700489,4.794905186,17.19712448,15.48671246,8.46279335,3.825865984,1.553526878,9.52411747,2.808606863,1.761636138,2.583301544,13.25959396,41.14646912,2.751176357,1.023939729,2.159895897
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.02-053836.9.png,12.77833939,11.07629108,2.595918179,3.892025471,5.304454327,3.45086503,2.108305216,1.11172545,4.214116096,15.32353401,1.015783072,2.20212245,25.47245789,33.35472488,4.383995056,1.034391999,14.90892696,30.50442696,1.405745625,6.355138302,10.58966351,7.941877842,3.802364588,1.972434759,1.308402777,18.98782158,1.491889238,1.139886498,1.002836704,27.70480919,67.94674683,8.939751625,1.270017743,1.046525955
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.10-003843.6.png,23.75685883,13.6993866,4.665972233,2.175599575,10.80818939,2.321695328,9.998438835,1.277686119,4.375786781,51.74666214,1.258111954,5.073590755,15.41207981,19.91182327,6.361875534,2.747158527,36.28652954,2.561081648,3.207799911,2.938145161,25.82041168,5.801357269,4.91135931,7.617939472,21.19317436,10.99840164,1.597582221,1.057837605,1.014718652,20.29831886,14.5286541,10.83327007,9.226947784,1.118887782
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.36+005344.8.png,60.37083817,7.726737976,16.85298538,3.114971876,21.9098568,1.285645247,18.27465248,1.398236275,2.544571161,33.96777725,5.77388525,21.50040436,29.64211273,5.654709816,1.517096758,47.19021225,18.7238636,1.006128669,4.452252388,2.604096889,41.50408173,4.142652988,4.504613876,4.735062599,5.905073166,14.3184433,2.37547493,1.291340113,1.64321363,12.04848385,27.44786453,3.443220377,1.66951561,1.278915167
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.36+043244.4.png,22.58549309,64.39875793,3.887457132,65.58259583,1.888812423,1.982723832,11.49293423,2.183084488,5.211522579,16.32303047,1.574890614,4.057190895,14.92497444,10.4918642,2.423599005,1.015244842,4.573598862,56.56724167,1.616990089,1.744009614,56.61389923,8.442892075,3.964251041,2.739120483,1.67855823,26.58884048,5.476380348,6.91524601,2.842472076,13.38017178,82.33306885,5.173378468,1.037930965,1.328536153
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.39-001907.4.png,16.67125893,2.791516304,5.908231258,2.285521984,9.473792076,1.665831685,3.338784456,1.14363277,2.946490288,18.88982964,1.375217676,3.198046923,9.199584961,11.63064289,5.037060738,1.433990717,35.57929993,2.059218884,1.433042288,3.946552277,9.055914879,8.846691132,4.440247536,2.093743563,1.454093575,9.075593948,1.520811081,1.081759214,1.025567055,21.73550034,54.1957016,6.325815201,1.221490741,1.05230689
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.40+142921.9.png,24.7810173,13.58164787,2.641307592,3.9659338,43.17642975,6.692770481,3.456737757,1.223348618,8.225684166,38.62427139,1.035261631,1.649644494,24.00586128,57.90461349,10.02269268,1.599025965,62.81140137,5.61468935,2.358457088,9.763293266,23.4894352,11.92196083,7.599895477,4.431369305,3.398685455,29.08011818,2.245094299,1.081541061,1.002215266,23.35133934,41.39713287,14.52066517,2.05948925,1.094139218
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.51+002730.1.png,64.02605438,12.01573086,10.68558121,3.417523861,86.88355255,1.611317635,9.627891541,1.241346598,2.945494175,64.04836273,8.026344299,34.75870514,43.46355057,4.821222782,1.24718082,99.6993103,4.931441784,1.000187039,9.823531151,4.862071991,52.71504211,12.52453232,8.017553329,7.701684952,6.96612215,3.070921659,1.44017303,1.045438051,1.05875504,9.606603622,13.53072357,3.237021446,2.745494366,1.232441306
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000328.73+004037.2.png,46.0293808,18.30331802,4.981450558,8.587047577,21.24336624,1.840653896,8.044043541,1.068314672,3.628617764,56.53517914,1.173405886,15.52618217,39.14011765,7.446279526,1.292393208,1.091190815,40.90027618,5.366000175,1.428942323,6.69410181,56.42494583,15.80303574,5.581701756,1.932326794,1.350807905,21.95916367,1.646172523,1.227913141,1.026019216,34.34057999,83.87594604,7.408220291,1.132614613,1.04322803
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000329.38+140030.5.png,10.03209114,32.99744415,4.035377502,2.659522533,81.11353302,6.332936287,3.219150066,3.103473663,10.19078922,6.078053951,1.083854079,4.919521332,46.69906235,41.20382309,5.172645569,33.21802139,19.77972412,1.093261957,6.551993847,7.936068058,37.42092133,22.66636276,13.13923836,6.830597878,10.17443848,12.04796314,2.040771484,1.055202603,1.001092315,14.13211441,23.19354439,11.48771095,8.87304306,1.189820766
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000329.70+015708.9.png,7.367397308,8.831511497,4.030510902,2.133152485,4.651370049,1.772978306,2.470655441,2.445718527,2.475400209,3.990271568,2.30651021,15.60434628,35.04644775,8.612609863,1.59323597,1.482721448,8.482475281,3.881484985,2.90104723,1.795750618,22.25766373,3.220939398,4.113517761,3.420829296,1.819370151,32.78011322,1.374405265,1.024916768,1.008967638,13.62204838,29.47412491,4.816352844,2.291890383,1.081259251
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000330.05+020602.8.png,51.28522491,31.18748093,4.592587471,20.43262672,7.582063675,2.62280345,13.46746922,1.469969511,4.010712147,38.3175354,1.284437537,4.599355698,39.86791229,21.72820854,1.755536079,1.013899207,19.43230057,41.13976669,1.633900642,6.769159794,54.61291122,15.06929493,6.603036404,2.499507189,1.705256701,24.82675743,3.372869253,3.330633402,1.308499813,25.78596497,59.98895264,5.110984325,1.08157897,1.619304895
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000330.59+005459.3.png,7.769867897,3.851716518,2.180545092,1.6701895,24.37770653,2.800919056,1.455385923,1.132889986,4.656871319,12.32795525,1.094143987,2.30881238,20.38474846,24.86143494,4.353054047,2.156994343,54.17774582,1.427363396,1.482141614,4.71009779,7.77657032,8.323774338,5.504303932,2.273463964,1.776575565,26.97155571,1.419662476,1.006224513,1.000206709,21.88797188,27.04358292,4.539191246,1.073917508,1.354207277
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000330.81-003356.6.png,27.02456856,9.509781837,1.982416153,8.246141434,9.206072807,3.525583506,1.951357126,1.080440521,4.523099899,19.70902252,1.00414896,1.040880322,5.356533051,47.54389191,14.83374786,1.006975532,17.07077026,56.99073029,1.092332125,15.84246826,5.71890974,8.062871933,3.448107958,1.615196586,1.080587506,15.95107841,1.668645382,1.141497254,1.001267672,15.48757172,70.94334412,5.407224655,1.034373999,1.035006642
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000330.90+010332.2.png,56.24608994,13.12397289,12.27456951,4.985208511,76.33647919,1.535597086,16.35447311,1.117120862,2.853562832,54.58048248,2.100048542,27.32550812,43.57389832,5.434391022,1.417986631,38.90213394,53.34836197,1.004030347,3.466540098,6.892700195,43.0045433,21.93336296,9.249258995,3.062125921,1.557113767,6.897621155,1.782136321,1.498403072,1.143218637,16.77529526,68.89975739,6.851294994,1.387465596,1.071224451
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000331.02+002729.6.png,11.30397606,15.88835049,8.306956291,2.916274548,19.98303986,2.88898778,4.414330482,2.211345673,4.902312279,12.08877277,1.058494091,3.327268124,14.98196411,22.37675858,36.24494934,1.765627265,26.84579849,8.69540596,4.594545364,6.589956284,8.543478012,4.934949875,7.339785576,8.749619484,12.09226227,39.47378159,2.296381474,1.151450634,1.019101977,30.14693069,16.88352203,9.854847908,8.4506073,1.626572967
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000331.26-053848.6.png,67.86443329,11.03182793,12.12010193,4.514542103,10.88709641,1.510498285,22.07287598,1.725487828,3.472912788,21.79395676,3.857213497,25.29831886,33.23472977,5.677930832,1.689436436,2.415568829,24.87922096,1.818635702,3.56000185,2.717781305,50.70053864,4.180184841,4.05991745,4.355951309,2.405671597,21.8823452,3.758805037,1.807568908,1.722012639,11.29317093,55.24168015,5.540439129,1.549472332,1.151080608
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000331.33+011327.0.png,29.51476097,9.104242325,2.809832811,3.353061199,21.27302742,3.148495197,3.745967388,1.518435121,4.976629257,12.77487278,1.171111584,5.296230793,13.19102859,13.79325771,25.60786438,1.123034477,56.09490967,8.570473671,3.370073318,4.979982376,6.433332443,6.928787231,4.020197392,4.064286232,1.873468876,25.6440773,1.660018444,1.045357347,1.007967234,20.11124992,36.82332611,9.83427906,1.5679245,1.065125108
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000331.50+032007.0.png,64.84906006,15.13603878,17.06220627,7.100886822,13.95325756,1.496978283,18.14201736,1.785401344,3.06064105,21.21385574,1.991383791,17.38827324,32.02435303,5.652863503,1.817580938,1.656149149,25.63736153,2.100827932,3.259235859,3.067710161,46.51386642,9.16267395,5.348348141,2.539084911,1.430000424,28.46881294,5.87282896,3.397202015,2.019777775,11.48622036,38.04443741,3.5750072,1.043495774,2.037375927
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000331.50+035111.0.png,49.62091827,14.45311737,13.62290001,3.377324343,7.562925339,1.330438852,32.30422211,1.237127066,2.818903446,41.34972,1.576257944,6.558503628,26.10725212,9.500460625,1.726134777,1.56667161,11.90453911,2.666764259,1.710197449,3.69779253,36.88320541,6.527909279,3.305078983,3.504283428,5.687051296,12.25244236,2.947526455,1.792594194,1.611613154,21.62570381,6.341275692,2.31363821,1.075513363,3.02454114
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000332.18+135742.3.png,15.31643391,31.85410881,3.170820236,18.66981125,2.288607359,2.499547482,4.727466583,1.383235812,4.012651443,19.50040054,1.341768503,5.836058617,21.24614143,13.24220848,3.277882576,1.043127418,15.00620079,38.17263031,2.536440372,1.698903084,21.93633842,7.228840828,3.669142485,2.440234423,1.730125666,40.23670197,2.38679266,1.86731565,1.189592004,29.64591408,78.63149261,8.028364182,1.146732807,1.105872154
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000332.25-042708.7.png,23.01202393,33.70886993,3.527817488,10.62157536,7.293795109,2.601358652,6.533128738,1.51962924,5.511473179,32.31710052,1.580963612,10.90954971,49.62697601,15.48485088,2.13027668,1.14583993,12.55224991,28.64966202,2.300839901,4.661077499,28.80332184,9.090381622,6.704723835,4.738481998,4.159915924,32.04684448,1.541326523,1.221001863,1.06407249,39.38692474,13.84657001,3.682730198,1.402360559,2.984106541
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000332.26+005258.2.png,61.20030212,10.0731554,23.12385368,5.741400242,43.1439743,1.276536465,22.33421898,1.320520759,2.591971397,39.69532394,3.364421844,13.98923492,40.78660965,8.607333183,1.358814001,75.8321228,13.05020428,1.004771948,3.518969536,5.481977463,38.01710129,12.89869118,7.918972015,3.38060832,1.778761387,8.795862198,2.564401627,1.963512659,2.160250187,11.33857155,50.25905609,3.592488527,1.102181435,1.372025251
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000332.46-044351.8.png,2.708419561,57.98962402,2.873568058,1.590470076,73.79512787,54.65267944,1.505453467,4.83813858,9.311041832,9.407407761,1.116263628,4.611372948,38.48021698,43.81953812,4.576080322,9.107505798,8.930269241,1.431094408,7.467486858,5.60145998,38.3300209,2.23064661,9.48610878,15.872715,1.768624663,97.34861755,1.063441992,1.00111568,1.000037313,1.755614996,49.56990814,12.48501873,7.708481312,1.212788582
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000332.94+010449.9.png,18.42019081,30.04511452,2.666439056,11.34666729,3.404313326,6.567634583,2.431802273,2.333819389,4.179499626,11.87798119,1.077807069,1.779615641,22.40022659,51.59493637,3.206321001,1.009756804,5.550390244,67.91611481,1.428171754,9.744337082,24.60852432,3.410801888,3.391147137,4.241727829,1.73815167,78.97131348,1.202624559,1.25263381,1.011624813,14.60829353,64.43952942,8.960302353,1.320568442,1.147683024
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000333.68-055148.5.png,49.79496765,6.866811275,37.68618011,3.321158648,26.04420662,1.177704096,33.23553467,1.564340949,2.250248432,32.88758469,6.460249424,9.259543419,9.875401497,5.828845501,3.584352493,60.9418869,13.51540375,1.006687284,2.864519596,3.116392374,21.53699112,12.18720531,8.095317841,4.253799438,2.002134323,5.194127083,5.757980824,2.826012373,5.84551096,9.002530098,26.91189766,2.751252651,1.024889588,4.259464264
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000333.70+020815.0.png,89.65796661,10.6591053,22.05533791,6.050222397,74.10588074,1.312130213,42.53393936,1.386672139,2.458959103,48.69090271,5.642612457,21.98664284,52.61594772,8.765017509,1.292990804,96.45140076,8.383707047,1.001021266,8.742503166,5.647420883,49.59041214,12.63281345,9.233613968,4.435791969,2.803428888,8.928465843,3.701258421,2.376607895,3.45992589,11.1964941,59.78308487,3.454955339,1.270177364,1.262078047
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000333.92+003651.4.png,36.1257782,12.32284737,3.115265369,5.694629192,23.30394936,3.309432507,4.752122402,1.106327534,4.967080593,45.38283539,1.061520696,3.601734638,23.89475822,23.91193199,3.493976593,1.120476246,67.19358826,5.977910042,1.527780771,6.291999817,30.31653595,13.39993572,4.875811577,2.412131071,1.60383451,17.87809181,1.990324378,1.13030076,1.01001513,25.28106308,68.29798889,8.553268433,1.099911928,1.050834775
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000334.56+140141.0.png,8.561136246,21.92904091,2.898249626,2.964076757,53.62043381,6.058139801,2.444520473,1.215415478,4.949754238,35.81115341,1.060552955,3.371212959,39.55038452,51.94980621,2.757242918,3.358118057,25.97833443,2.556371689,2.53563261,8.80226326,30.94659233,17.7153759,10.17985535,3.941890001,1.566877842,9.505615234,1.845726252,1.090169072,1.000663519,13.24021149,44.54771042,9.960028648,4.318307877,1.156855345
